direction,mode,seed,subject_id,session_id,MACC
MMPD_UBFC,none,202,subject47,subject47,0.7988266975782755
MMPD_UBFC,none,202,subject48,subject48,0.7492347425257646
MMPD_UBFC,none,202,subject49,subject49,0.5972073513185068
MMPD_UBFC,none,202,subject5,subject5,0.7595337040002197
MMPD_UBFC,none,202,subject8,subject8,0.7158702514396063
MMPD_UBFC,none,202,subject9,subject9,0.6356116427130959
MMPD_UBFC,osc_real,42,subject1,subject1,0.32122673247211664
MMPD_UBFC,osc_real,42,subject10,subject10,0.7638944802474711
MMPD_UBFC,osc_real,42,subject11,subject11,0.716670418175985
MMPD_UBFC,osc_real,42,subject12,subject12,0.7931345750101856
MMPD_UBFC,osc_real,42,subject13,subject13,0.7318324089718797
MMPD_UBFC,osc_real,42,subject14,subject14,0.7011874814191055
